batch,index,path,top_level,track,lines,size_bytes,risk_hint
9,1047,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Keys.swift,SourcePackages,C-dependency,259,7905,dependency
9,1048,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Partial RangeReplaceableCollection.swift,SourcePackages,C-dependency,174,6874,dependency
9,1049,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Sendable.swift,SourcePackages,C-dependency,13,529,dependency
9,1050,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Sequence.swift,SourcePackages,C-dependency,50,1628,dependency
9,1051,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+SubSequence.swift,SourcePackages,C-dependency,321,11328,dependency
9,1052,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Subscripts.swift,SourcePackages,C-dependency,176,5632,dependency
9,1053,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary+Values.swift,SourcePackages,C-dependency,278,8515,dependency
9,1054,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary.Index.swift,SourcePackages,C-dependency,56,1622,dependency
9,1055,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedDictionary/SortedDictionary.swift,SourcePackages,C-dependency,221,7834,dependency
9,1056,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+BidirectionalCollection.swift,SourcePackages,C-dependency,175,7170,dependency
9,1057,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Codable.swift,SourcePackages,C-dependency,54,1876,dependency
9,1058,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+CustomReflectable.swift,SourcePackages,C-dependency,19,651,dependency
9,1059,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+CustomStringConvertible.swift,SourcePackages,C-dependency,47,1184,dependency
9,1060,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Equatable.swift,SourcePackages,C-dependency,33,1101,dependency
9,1061,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+ExpressibleByArrayLiteral.swift,SourcePackages,C-dependency,32,1302,dependency
9,1062,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Hashable.swift,SourcePackages,C-dependency,25,892,dependency
9,1063,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Initializers.swift,SourcePackages,C-dependency,53,1828,dependency
9,1064,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Partial RangeReplaceableCollection.swift,SourcePackages,C-dependency,174,6769,dependency
9,1065,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Sendable.swift,SourcePackages,C-dependency,12,509,dependency
9,1066,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Sequence.swift,SourcePackages,C-dependency,54,1673,dependency
9,1067,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+SetAlgebra.swift,SourcePackages,C-dependency,370,12360,dependency
9,1068,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+SubSequence.swift,SourcePackages,C-dependency,320,11168,dependency
9,1069,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet+Subscripts.swift,SourcePackages,C-dependency,45,1613,dependency
9,1070,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet.Index.swift,SourcePackages,C-dependency,56,1558,dependency
9,1071,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/SortedSet/SortedSet.swift,SourcePackages,C-dependency,37,1051,dependency
9,1072,SourcePackages/checkouts/swift-collections/Sources/SortedCollections/Utilities/Assertions.swift,SourcePackages,C-dependency,12,442,dependency
9,1073,SourcePackages/checkouts/swift-collections/Sources/TrailingElementsModule/TrailingArray.swift,SourcePackages,C-dependency,406,15226,dependency
9,1074,SourcePackages/checkouts/swift-collections/Sources/TrailingElementsModule/TrailingElements.swift,SourcePackages,C-dependency,21,891,dependency
9,1075,SourcePackages/checkouts/swift-collections/Sources/TrailingElementsModule/TrailingPadding.swift,SourcePackages,C-dependency,141,5324,dependency
9,1076,SourcePackages/checkouts/swift-collections/Tests/BasicContainersTests/ArrayLayout.swift,SourcePackages,C-dependency,104,2753,dependency
9,1077,SourcePackages/checkouts/swift-collections/Tests/BasicContainersTests/RigidArrayTests.swift,SourcePackages,C-dependency,827,28201,dependency
9,1078,SourcePackages/checkouts/swift-collections/Tests/BasicContainersTests/UniqueArrayTests.swift,SourcePackages,C-dependency,881,29486,dependency
9,1079,SourcePackages/checkouts/swift-collections/Tests/BitCollectionsTests/BitArrayTests.swift,SourcePackages,C-dependency,1021,31965,large-file;dependency
9,1080,SourcePackages/checkouts/swift-collections/Tests/BitCollectionsTests/BitSet.Counted Tests.swift,SourcePackages,C-dependency,253,7452,dependency
9,1081,SourcePackages/checkouts/swift-collections/Tests/BitCollectionsTests/BitSetTests.swift,SourcePackages,C-dependency,1569,48081,large-file;dependency
9,1082,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/CombinatoricsChecks.swift,SourcePackages,C-dependency,53,1768,dependency
9,1083,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/IndexRangeCollectionTests.swift,SourcePackages,C-dependency,29,975,dependency
9,1084,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/MinimalTypeConformances.swift,SourcePackages,C-dependency,46,1431,dependency
9,1085,SourcePackages/checkouts/swift-collections/Tests/CollectionsTestSupportTests/UtilitiesTests.swift,SourcePackages,C-dependency,31,971,dependency
9,1086,SourcePackages/checkouts/swift-collections/Tests/ContainersTests/BoxTests.swift,SourcePackages,C-dependency,44,1059,dependency
9,1087,SourcePackages/checkouts/swift-collections/Tests/ContainersTests/MutTests.swift,SourcePackages,C-dependency,36,870,dependency
9,1088,SourcePackages/checkouts/swift-collections/Tests/ContainersTests/RefTests.swift,SourcePackages,C-dependency,27,771,dependency
9,1089,SourcePackages/checkouts/swift-collections/Tests/DequeTests/DequeInternals.swift,SourcePackages,C-dependency,87,2604,dependency
9,1090,SourcePackages/checkouts/swift-collections/Tests/DequeTests/DequeTests.swift,SourcePackages,C-dependency,377,14412,dependency
9,1091,SourcePackages/checkouts/swift-collections/Tests/DequeTests/MutableCollectionTests.swift,SourcePackages,C-dependency,167,6484,dependency
9,1092,SourcePackages/checkouts/swift-collections/Tests/DequeTests/RangeReplaceableCollectionTests.swift,SourcePackages,C-dependency,500,19484,dependency
9,1093,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/Colliders.swift,SourcePackages,C-dependency,98,2250,dependency
9,1094,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/Hash.swift,SourcePackages,C-dependency,80,2074,dependency
9,1095,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/TreeDictionary Smoke Tests.swift,SourcePackages,C-dependency,628,16630,dependency
9,1096,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/TreeDictionary Tests.swift,SourcePackages,C-dependency,2621,88792,large-file;dependency
9,1097,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/TreeDictionary.Keys Tests.swift,SourcePackages,C-dependency,184,4937,dependency
9,1098,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/TreeDictionary.Values Tests.swift,SourcePackages,C-dependency,45,1292,dependency
9,1099,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/TreeHashedCollections Fixtures.swift,SourcePackages,C-dependency,473,12551,dependency
9,1100,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/TreeSet Tests.swift,SourcePackages,C-dependency,789,24174,dependency
9,1101,SourcePackages/checkouts/swift-collections/Tests/HashTreeCollectionsTests/Utilities.swift,SourcePackages,C-dependency,233,5966,dependency
9,1102,SourcePackages/checkouts/swift-collections/Tests/HeapTests/HeapNodeTests.swift,SourcePackages,C-dependency,34,1068,dependency
9,1103,SourcePackages/checkouts/swift-collections/Tests/HeapTests/HeapTests.swift,SourcePackages,C-dependency,707,20581,dependency
9,1104,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/HashTable/HashTableTests.swift,SourcePackages,C-dependency,624,23853,dependency
9,1105,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedDictionary/OrderedDictionary Tests.swift,SourcePackages,C-dependency,1366,45481,large-file;dependency
9,1106,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedDictionary/OrderedDictionary Utils.swift,SourcePackages,C-dependency,34,1132,dependency
9,1107,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedDictionary/OrderedDictionary+Elements Tests.swift,SourcePackages,C-dependency,505,17684,dependency
9,1108,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedDictionary/OrderedDictionary+Values Tests.swift,SourcePackages,C-dependency,259,9071,dependency
9,1109,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedSet/OrderedSet Diffing Tests.swift,SourcePackages,C-dependency,147,4496,dependency
9,1110,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedSet/OrderedSet.UnorderedView Tests.swift,SourcePackages,C-dependency,85,2935,dependency
9,1111,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedSet/OrderedSetInternals.swift,SourcePackages,C-dependency,85,2721,dependency
9,1112,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedSet/OrderedSetTests.swift,SourcePackages,C-dependency,1581,50845,large-file;dependency
9,1113,SourcePackages/checkouts/swift-collections/Tests/OrderedCollectionsTests/OrderedSet/RandomAccessCollection+Extras.swift,SourcePackages,C-dependency,67,1936,dependency
9,1114,SourcePackages/checkouts/swift-collections/Tests/RopeModuleTests/Availability.swift,SourcePackages,C-dependency,17,590,dependency
9,1115,SourcePackages/checkouts/swift-collections/Tests/RopeModuleTests/SampleStrings.swift,SourcePackages,C-dependency,168,22131,dependency
9,1116,SourcePackages/checkouts/swift-collections/Tests/RopeModuleTests/TestBigString.swift,SourcePackages,C-dependency,1136,35729,large-file;dependency
9,1117,SourcePackages/checkouts/swift-collections/Tests/RopeModuleTests/TestRope.swift,SourcePackages,C-dependency,702,20130,dependency
9,1118,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/BTree Tests.swift,SourcePackages,C-dependency,175,4932,dependency
9,1119,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/BTree+Deletion Tests.swift,SourcePackages,C-dependency,57,1621,dependency
9,1120,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/BTree.Builder Tests.swift,SourcePackages,C-dependency,31,948,dependency
9,1121,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/Node Utils.swift,SourcePackages,C-dependency,85,2488,dependency
9,1122,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/Node+Balancing Tests.swift,SourcePackages,C-dependency,238,4401,dependency
9,1123,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/Node+Insertion Tests.swift,SourcePackages,C-dependency,547,10410,dependency
9,1124,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/Node+Join Tests.swift,SourcePackages,C-dependency,107,2113,dependency
9,1125,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/BTree/NodeTests.swift,SourcePackages,C-dependency,145,4493,dependency
10,1126,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/SortedDictionary/SortedDictionary Tests.swift,SourcePackages,C-dependency,285,8769,dependency
10,1127,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/SortedDictionary/SortedDictionary Utils.swift,SourcePackages,C-dependency,34,1029,dependency
10,1128,SourcePackages/checkouts/swift-collections/Tests/SortedCollectionsTests/SortedSet/SortedSet Tests.swift,SourcePackages,C-dependency,478,13758,dependency
10,1129,SourcePackages/checkouts/swift-collections/Tests/TrailingElementsTests/TrailingElementsTests.swift,SourcePackages,C-dependency,184,5289,dependency
10,1130,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/AssertionContexts/Assertions+Containers.swift,SourcePackages,C-dependency,224,6499,dependency
10,1131,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/AssertionContexts/Assertions.swift,SourcePackages,C-dependency,428,11855,dependency
10,1132,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/AssertionContexts/CollectionTestCase.swift,SourcePackages,C-dependency,44,1180,dependency
10,1133,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/AssertionContexts/Combinatorics.swift,SourcePackages,C-dependency,279,8152,dependency
10,1134,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/AssertionContexts/TestContext.swift,SourcePackages,C-dependency,259,7794,dependency
10,1135,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckBidirectionalCollection.swift,SourcePackages,C-dependency,201,6305,dependency
10,1136,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckCollection.swift,SourcePackages,C-dependency,284,9467,dependency
10,1137,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckComparable.swift,SourcePackages,C-dependency,194,5919,dependency
10,1138,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckContainer.swift,SourcePackages,C-dependency,133,3832,dependency
10,1139,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckEquatable.swift,SourcePackages,C-dependency,137,4640,dependency
10,1140,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckHashable.swift,SourcePackages,C-dependency,124,4872,dependency
10,1141,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/ConformanceCheckers/CheckSequence.swift,SourcePackages,C-dependency,96,3044,dependency
10,1142,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalBidirectionalCollection.swift,SourcePackages,C-dependency,155,5000,dependency
10,1143,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalCollection.swift,SourcePackages,C-dependency,149,4724,dependency
10,1144,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalDecoder.swift,SourcePackages,C-dependency,756,22709,dependency
10,1145,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalEncoder.swift,SourcePackages,C-dependency,716,25394,dependency
10,1146,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalIndex.swift,SourcePackages,C-dependency,59,1853,dependency
10,1147,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalIterator.swift,SourcePackages,C-dependency,54,1673,dependency
10,1148,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalMutableRandomAccessCollection.swift,SourcePackages,C-dependency,194,6303,dependency
10,1149,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalMutableRangeReplaceableRandomAccessCollection.swift,SourcePackages,C-dependency,261,7958,dependency
10,1150,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalRandomAccessCollection.swift,SourcePackages,C-dependency,137,4200,dependency
10,1151,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalRangeReplaceableRandomAccessCollection.swift,SourcePackages,C-dependency,216,6568,dependency
10,1152,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/MinimalSequence.swift,SourcePackages,C-dependency,96,2912,dependency
10,1153,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/ResettableValue.swift,SourcePackages,C-dependency,37,1114,dependency
10,1154,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/StaccatoContainer.swift,SourcePackages,C-dependency,88,2946,dependency
10,1155,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/_CollectionState.swift,SourcePackages,C-dependency,241,7166,dependency
10,1156,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/MinimalTypes/_MinimalCollectionCore.swift,SourcePackages,C-dependency,357,9821,dependency
10,1157,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/AllOnesRandomNumberGenerator.swift,SourcePackages,C-dependency,21,697,dependency
10,1158,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/ClassBox.swift,SourcePackages,C-dependency,16,626,dependency
10,1159,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/DictionaryAPIChecker.swift,SourcePackages,C-dependency,147,4340,dependency
10,1160,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/HashableBox.swift,SourcePackages,C-dependency,24,836,dependency
10,1161,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/IndexRangeCollection.swift,SourcePackages,C-dependency,90,2702,dependency
10,1162,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/Integer Square Root.swift,SourcePackages,C-dependency,26,802,dependency
10,1163,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/LifetimeTracked.swift,SourcePackages,C-dependency,85,2601,dependency
10,1164,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/LifetimeTrackedStruct.swift,SourcePackages,C-dependency,44,1480,dependency
10,1165,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/LifetimeTracker.swift,SourcePackages,C-dependency,66,2223,dependency
10,1166,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/RandomStableSample.swift,SourcePackages,C-dependency,69,2394,dependency
10,1167,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/RepeatableRandomNumberGenerator.swift,SourcePackages,C-dependency,49,1574,dependency
10,1168,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/SetAPIChecker.swift,SourcePackages,C-dependency,81,2416,dependency
10,1169,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/SortedCollectionAPIChecker.swift,SourcePackages,C-dependency,33,1228,dependency
10,1170,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/StringConvertibleValue.swift,SourcePackages,C-dependency,34,1046,dependency
10,1171,SourcePackages/checkouts/swift-collections/Tests/_CollectionsTestSupport/Utilities/TestPrintable.swift,SourcePackages,C-dependency,126,4044,dependency
10,1172,SourcePackages/checkouts/swift-jinja/Package.swift,SourcePackages,C-dependency,38,1140,dependency
10,1173,SourcePackages/checkouts/swift-jinja/Sources/Jinja/AST.swift,SourcePackages,C-dependency,195,5969,dependency
10,1174,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Error.swift,SourcePackages,C-dependency,22,780,dependency
10,1175,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Filters.swift,SourcePackages,C-dependency,2147,69688,large-file;dependency
10,1176,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Globals.swift,SourcePackages,C-dependency,448,15209,dependency
10,1177,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Interpreter.swift,SourcePackages,C-dependency,883,32958,dependency
10,1178,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Lexer.swift,SourcePackages,C-dependency,492,17276,dependency
10,1179,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Macro.swift,SourcePackages,C-dependency,74,2549,dependency
10,1180,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Parser.swift,SourcePackages,C-dependency,763,27041,dependency
10,1181,SourcePackages/checkouts/swift-jinja/Sources/Jinja/PropertyMembers.swift,SourcePackages,C-dependency,292,11012,dependency
10,1182,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Template.swift,SourcePackages,C-dependency,91,3464,dependency
10,1183,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Tests.swift,SourcePackages,C-dependency,615,17614,dependency
10,1184,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Token.swift,SourcePackages,C-dependency,175,5978,dependency
10,1185,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Utilities.swift,SourcePackages,C-dependency,65,2678,dependency
10,1186,SourcePackages/checkouts/swift-jinja/Sources/Jinja/Value.swift,SourcePackages,C-dependency,637,22512,dependency
10,1187,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/FiltersTests.swift,SourcePackages,C-dependency,632,22380,dependency
10,1188,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/GlobalsTests.swift,SourcePackages,C-dependency,127,4814,dependency
10,1189,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/IntegrationTests.swift,SourcePackages,C-dependency,1659,93454,large-file;dependency
10,1190,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/InterpreterTests.swift,SourcePackages,C-dependency,47,1617,dependency
10,1191,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/PerformanceTests.swift,SourcePackages,C-dependency,657,26492,dependency
10,1192,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/PropertyMembersTests.swift,SourcePackages,C-dependency,432,14282,dependency
10,1193,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/TemplateTests.swift,SourcePackages,C-dependency,2422,87758,large-file;dependency
10,1194,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/TestsTests.swift,SourcePackages,C-dependency,655,21497,dependency
10,1195,SourcePackages/checkouts/swift-jinja/Tests/JinjaTests/ValueTests.swift,SourcePackages,C-dependency,442,17582,dependency
10,1196,SourcePackages/checkouts/swift-numerics/Package.swift,SourcePackages,C-dependency,74,1871,dependency
10,1197,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+AdditiveArithmetic.swift,SourcePackages,C-dependency,42,1142,dependency
10,1198,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+AlgebraicField.swift,SourcePackages,C-dependency,182,7223,dependency
10,1199,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+Codable.swift,SourcePackages,C-dependency,36,1189,dependency
10,1200,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+ElementaryFunctions.swift,SourcePackages,C-dependency,482,20892,dependency
10,1201,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+Hashable.swift,SourcePackages,C-dependency,42,1644,dependency
10,1202,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+IntegerLiteral.swift,SourcePackages,C-dependency,19,696,dependency
10,1203,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+Numeric.swift,SourcePackages,C-dependency,59,1946,dependency
10,1204,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex+StringConvertible.swift,SourcePackages,C-dependency,26,837,dependency
10,1205,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Complex.swift,SourcePackages,C-dependency,208,6404,dependency
10,1206,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Polar.swift,SourcePackages,C-dependency,130,4740,dependency
10,1207,SourcePackages/checkouts/swift-numerics/Sources/ComplexModule/Scale.swift,SourcePackages,C-dependency,41,1574,dependency
10,1208,SourcePackages/checkouts/swift-numerics/Sources/Numerics/Numerics.swift,SourcePackages,C-dependency,14,576,dependency
10,1209,SourcePackages/checkouts/swift-numerics/Sources/RealModule/AlgebraicField.swift,SourcePackages,C-dependency,132,5427,dependency
10,1210,SourcePackages/checkouts/swift-numerics/Sources/RealModule/ApproximateEquality.swift,SourcePackages,C-dependency,247,9578,dependency
10,1211,SourcePackages/checkouts/swift-numerics/Sources/RealModule/AugmentedArithmetic.swift,SourcePackages,C-dependency,147,5691,dependency
10,1212,SourcePackages/checkouts/swift-numerics/Sources/RealModule/Double+Real.swift,SourcePackages,C-dependency,232,6567,dependency
10,1213,SourcePackages/checkouts/swift-numerics/Sources/RealModule/ElementaryFunctions.swift,SourcePackages,C-dependency,224,7067,dependency
10,1214,SourcePackages/checkouts/swift-numerics/Sources/RealModule/Float+Real.swift,SourcePackages,C-dependency,205,5214,dependency
10,1215,SourcePackages/checkouts/swift-numerics/Sources/RealModule/Float16+Real.swift,SourcePackages,C-dependency,192,4916,dependency
10,1216,SourcePackages/checkouts/swift-numerics/Sources/RealModule/Float80+Real.swift,SourcePackages,C-dependency,179,4320,dependency
10,1217,SourcePackages/checkouts/swift-numerics/Sources/RealModule/Real.swift,SourcePackages,C-dependency,150,5974,dependency
10,1218,SourcePackages/checkouts/swift-numerics/Sources/RealModule/RealFunctions.swift,SourcePackages,C-dependency,98,3712,dependency
10,1219,SourcePackages/checkouts/swift-numerics/Sources/RealModule/RelaxedArithmetic.swift,SourcePackages,C-dependency,82,3228,dependency
10,1220,SourcePackages/checkouts/swift-numerics/Sources/_TestSupport/BlackHole.swift,SourcePackages,C-dependency,19,601,dependency
10,1221,SourcePackages/checkouts/swift-numerics/Sources/_TestSupport/DoubleWidth.swift,SourcePackages,C-dependency,782,25205,dependency
10,1222,SourcePackages/checkouts/swift-numerics/Sources/_TestSupport/Error.swift,SourcePackages,C-dependency,32,1250,dependency
10,1223,SourcePackages/checkouts/swift-numerics/Sources/_TestSupport/Interval.swift,SourcePackages,C-dependency,51,1481,dependency
10,1224,SourcePackages/checkouts/swift-numerics/Sources/_TestSupport/RealTestSupport.swift,SourcePackages,C-dependency,33,1176,dependency
10,1225,SourcePackages/checkouts/swift-numerics/Tests/ComplexTests/ApproximateEqualityTests.swift,SourcePackages,C-dependency,68,2819,dependency
10,1226,SourcePackages/checkouts/swift-numerics/Tests/ComplexTests/ArithmeticTests.swift,SourcePackages,C-dependency,255,10518,dependency
10,1227,SourcePackages/checkouts/swift-numerics/Tests/ComplexTests/ElementaryFunctionTests.swift,SourcePackages,C-dependency,461,22718,dependency
10,1228,SourcePackages/checkouts/swift-numerics/Tests/ComplexTests/PropertyTests.swift,SourcePackages,C-dependency,132,4720,dependency
10,1229,SourcePackages/checkouts/swift-numerics/Tests/RealTests/ApproximateEqualityTests.swift,SourcePackages,C-dependency,145,5971,dependency
10,1230,SourcePackages/checkouts/swift-numerics/Tests/RealTests/AugmentedArithmeticTests.swift,SourcePackages,C-dependency,160,7412,dependency
10,1231,SourcePackages/checkouts/swift-numerics/Tests/RealTests/ElementaryFunctionChecks.swift,SourcePackages,C-dependency,178,6991,dependency
10,1232,SourcePackages/checkouts/swift-numerics/Tests/RealTests/IntegerExponentTests.swift,SourcePackages,C-dependency,198,9330,dependency
10,1233,SourcePackages/checkouts/swift-numerics/Tests/RealTests/RelaxedArithmeticTests.swift,SourcePackages,C-dependency,129,4140,dependency
10,1234,SourcePackages/checkouts/swift-transformers/Examples/transformers-cli/Package.swift,SourcePackages,C-dependency,24,876,dependency
10,1235,SourcePackages/checkouts/swift-transformers/Examples/transformers-cli/Sources/transformers-cli/Transformers.swift,SourcePackages,C-dependency,189,6676,dependency
